date,shift_type,day_type,actual_sales,target_labour_pct,actual_labour_pct,target_labour_cost,actual_labour_cost,labour_variance,scheduled_staff,actual_staff,labour_hours,is_holiday
2024-04-14,Afternoon,Weekend,2528.7,0.23,0.2055,581.6,519.65,-61.95,8,7,28,False
2024-04-14,Dinner,Weekend,2383.97,0.23,0.1916,548.31,456.77,-91.54,8,7,28,False
2024-04-14,Late Night,Weekend,1343.88,0.23,0.2256,309.09,303.18,-5.91,4,4,16,False
2024-04-14,Overnight,Weekend,1064.31,0.23,0.1793,244.79,190.83,-53.96,3,3,12,False
2024-04-15,Opening,Weekday,238.09,0.23,0.2494,54.76,59.38,4.62,1,1,4,False
2024-04-15,Early Breakfast,Weekday,1140.11,0.23,0.2259,262.23,257.55,-4.68,4,4,16,False
2024-04-15,Late Breakfast,Weekday,1311.82,0.23,0.247,301.72,324.02,22.3,4,5,20,False
2024-04-15,Lunch,Weekday,1130.96,0.23,0.2267,260.12,256.39,-3.73,4,4,16,False
2024-04-15,Afternoon,Weekday,1051.56,0.23,0.245,241.86,257.63,15.77,3,4,16,False
2024-04-15,Dinner,Weekday,1117.66,0.23,0.2444,257.06,273.16,16.1,4,4,16,False
2024-04-15,Late Night,Weekday,1007.88,0.23,0.2372,231.81,239.07,7.26,3,3,12,False
2024-04-15,Overnight,Weekday,787.1,0.23,0.2495,181.03,196.38,15.35,3,3,12,False
2024-04-16,Opening,Weekday,244.19,0.23,0.2347,56.16,57.31,1.15,1,1,4,False
2024-04-16,Early Breakfast,Weekday,1310.81,0.23,0.2106,301.49,276.06,-25.43,4,4,16,False
2024-04-16,Late Breakfast,Weekday,1397.6,0.23,0.2357,321.45,329.41,7.96,5,5,20,False
2024-04-16,Lunch,Weekday,1185.71,0.23,0.2441,272.71,289.43,16.72,4,4,16,False
2024-04-16,Afternoon,Weekday,1105.92,0.23,0.2185,254.36,241.64,-12.72,4,3,12,False
2024-04-16,Dinner,Weekday,1398.08,0.23,0.2172,321.56,303.66,-17.9,5,4,16,False
2024-04-16,Late Night,Weekday,973.51,0.23,0.222,223.91,216.12,-7.79,3,3,12,False
2024-04-16,Overnight,Weekday,816.98,0.23,0.2142,187.91,175.0,-12.91,3,3,12,False
2024-04-17,Opening,Weekday,233.09,0.23,0.2202,53.61,51.33,-2.28,1,1,4,False
2024-04-17,Early Breakfast,Weekday,1297.97,0.23,0.2213,298.53,287.24,-11.29,4,4,16,False
2024-04-17,Late Breakfast,Weekday,1198.29,0.23,0.2236,275.61,267.94,-7.67,4,4,16,False
2024-04-17,Lunch,Weekday,1188.82,0.23,0.2227,273.43,264.75,-8.68,4,4,16,False
2024-04-17,Afternoon,Weekday,1191.93,0.23,0.2257,274.14,269.02,-5.12,4,4,16,False
2024-04-17,Dinner,Weekday,1349.85,0.23,0.2322,310.47,313.44,2.97,4,4,16,False
2024-04-17,Late Night,Weekday,957.02,0.23,0.2175,220.11,208.15,-11.96,3,3,12,False
2024-04-17,Overnight,Weekday,859.57,0.23,0.2444,197.7,210.08,12.38,3,3,12,False
2024-04-18,Opening,Weekday,234.15,0.23,0.2363,53.85,55.33,1.48,1,1,4,False
2024-04-18,Early Breakfast,Weekday,1242.0,0.23,0.229,285.66,284.42,-1.24,4,4,16,False
2024-04-18,Late Breakfast,Weekday,1289.43,0.23,0.2367,296.57,305.21,8.64,4,4,16,False
2024-04-18,Lunch,Weekday,1248.63,0.23,0.2135,287.18,266.58,-20.6,4,4,16,False
2024-04-18,Afternoon,Weekday,944.63,0.23,0.2439,217.26,230.4,13.14,3,3,12,False
2024-04-18,Dinner,Weekday,1174.46,0.23,0.2187,270.13,256.85,-13.28,4,4,16,False
2024-04-18,Late Night,Weekday,962.01,0.23,0.2204,221.26,212.03,-9.23,3,3,12,False
2024-04-18,Overnight,Weekday,722.41,0.23,0.223,166.15,161.1,-5.05,2,2,8,False
2024-04-19,Opening,Friday,299.31,0.23,0.2133,68.84,63.84,-5.0,1,1,4,False
2024-04-19,Early Breakfast,Friday,1453.55,0.23,0.2031,334.32,295.22,-39.1,5,4,16,False
2024-04-19,Late Breakfast,Friday,1453.83,0.23,0.1922,334.38,279.43,-54.95,5,4,16,False
2024-04-19,Lunch,Friday,1726.8,0.23,0.2129,397.16,367.64,-29.52,6,5,20,False
2024-04-19,Afternoon,Friday,1822.98,0.23,0.1917,419.29,349.47,-69.82,6,5,20,False
2024-04-19,Dinner,Friday,2171.4,0.23,0.2211,499.42,480.1,-19.32,7,7,28,False
2024-04-19,Late Night,Friday,1161.18,0.23,0.2221,267.07,257.9,-9.17,4,4,16,False
2024-04-19,Overnight,Friday,919.19,0.23,0.205,211.41,188.43,-22.98,3,3,12,False
2024-04-20,Opening,Weekend,406.99,0.23,0.2005,93.61,81.6,-12.01,1,1,4,False
2024-04-20,Early Breakfast,Weekend,1407.96,0.23,0.1899,323.83,267.37,-56.46,5,4,16,False
2024-04-20,Late Breakfast,Weekend,2051.48,0.23,0.1931,471.84,396.14,-75.7,7,6,24,False
2024-04-20,Lunch,Weekend,2632.83,0.23,0.2078,605.55,547.1,-58.45,9,8,32,False
2024-04-20,Afternoon,Weekend,2482.58,0.23,0.2034,570.99,504.96,-66.03,8,7,28,False
2024-04-20,Dinner,Weekend,2304.75,0.23,0.1792,530.09,413.01,-117.08,8,6,24,False
2024-04-20,Late Night,Weekend,1607.21,0.23,0.2139,369.66,343.78,-25.88,5,5,20,False
2024-04-20,Overnight,Weekend,1200.6,0.23,0.2169,276.14,260.41,-15.73,4,4,16,False
2024-04-21,Opening,Weekend,377.16,0.23,0.2191,86.75,82.64,-4.11,1,1,4,False
2024-04-21,Early Breakfast,Weekend,1451.1,0.23,0.1855,333.75,269.18,-64.57,5,4,16,False
2024-04-21,Late Breakfast,Weekend,1878.23,0.23,0.2183,431.99,410.02,-21.97,6,6,24,False
2024-04-21,Lunch,Weekend,2478.52,0.23,0.2222,570.06,550.73,-19.33,8,8,32,False
2024-04-21,Afternoon,Weekend,2385.52,0.23,0.229,548.67,546.28,-2.39,8,8,32,False
2024-04-21,Dinner,Weekend,2323.01,0.23,0.2266,534.29,526.39,-7.9,8,8,32,False
2024-04-21,Late Night,Weekend,1420.73,0.23,0.1749,326.77,248.49,-78.28,5,4,16,False
2024-04-21,Overnight,Weekend,1212.31,0.23,0.1894,278.83,229.61,-49.22,4,3,12,False
2024-04-22,Opening,Weekday,258.71,0.23,0.2339,59.5,60.51,1.01,1,1,4,False
2024-04-22,Early Breakfast,Weekday,1157.71,0.23,0.2302,266.27,266.5,0.23,4,4,16,False
2024-04-22,Late Breakfast,Weekday,1263.49,0.23,0.2322,290.6,293.38,2.78,4,4,16,False
2024-04-22,Lunch,Weekday,1216.31,0.23,0.2404,279.75,292.4,12.65,4,4,16,False
2024-04-22,Afternoon,Weekday,1115.37,0.23,0.2276,256.54,253.86,-2.68,4,4,16,False
2024-04-22,Dinner,Weekday,1412.62,0.23,0.2385,324.9,336.91,12.01,5,5,20,False
2024-04-22,Late Night,Weekday,1066.91,0.23,0.2121,245.39,226.29,-19.1,4,3,12,False
2024-04-22,Overnight,Weekday,850.9,0.23,0.2152,195.71,183.11,-12.6,3,3,12,False
2024-04-23,Opening,Weekday,244.41,0.23,0.2482,56.21,60.66,4.45,1,1,4,False
2024-04-23,Early Breakfast,Weekday,1159.1,0.23,0.2266,266.59,262.65,-3.94,4,4,16,False
2024-04-23,Late Breakfast,Weekday,1208.28,0.23,0.215,277.9,259.78,-18.12,4,4,16,False
2024-04-23,Lunch,Weekday,1326.25,0.23,0.2349,305.04,311.54,6.5,4,4,16,False
2024-04-23,Afternoon,Weekday,998.06,0.23,0.2229,229.55,222.47,-7.08,3,3,12,False
2024-04-23,Dinner,Weekday,1364.39,0.23,0.238,313.81,324.72,10.91,4,5,20,False
2024-04-23,Late Night,Weekday,963.85,0.23,0.2242,221.69,216.1,-5.59,3,3,12,False
2024-04-23,Overnight,Weekday,774.45,0.23,0.2424,178.12,187.73,9.61,3,3,12,False
2024-04-24,Opening,Weekday,242.17,0.23,0.2324,55.7,56.28,0.58,1,1,4,False
2024-04-24,Early Breakfast,Weekday,1077.9,0.23,0.2128,247.92,229.38,-18.54,4,3,12,False
2024-04-24,Late Breakfast,Weekday,1317.43,0.23,0.2144,303.01,282.46,-20.55,4,4,16,False
2024-04-24,Lunch,Weekday,1241.84,0.23,0.2472,285.62,306.98,21.36,4,4,16,False
2024-04-24,Afternoon,Weekday,1137.01,0.23,0.2429,261.51,276.18,14.67,4,4,16,False
2024-04-24,Dinner,Weekday,1257.92,0.23,0.2307,289.32,290.2,0.88,4,4,16,False
2024-04-24,Late Night,Weekday,1041.75,0.23,0.2205,239.6,229.71,-9.89,3,3,12,False
2024-04-24,Overnight,Weekday,751.98,0.23,0.2293,172.96,172.43,-0.53,2,2,8,False
2024-04-25,Opening,Weekday,219.26,0.23,0.2479,50.43,54.35,3.92,1,1,4,False
2024-04-25,Early Breakfast,Weekday,1071.85,0.23,0.2124,246.53,227.66,-18.87,4,3,12,False
2024-04-25,Late Breakfast,Weekday,1137.02,0.23,0.2457,261.51,279.37,17.86,4,4,16,False
2024-04-25,Lunch,Weekday,1216.79,0.23,0.2232,279.86,271.59,-8.27,4,4,16,False
2024-04-25,Afternoon,Weekday,1073.57,0.23,0.2373,246.92,254.76,7.84,4,4,16,False
2024-04-25,Dinner,Weekday,1298.92,0.23,0.2168,298.75,281.61,-17.14,4,4,16,False
2024-04-25,Late Night,Weekday,980.68,0.23,0.2472,225.56,242.42,16.86,3,3,12,False
2024-04-25,Overnight,Weekday,815.74,0.23,0.2457,187.62,200.43,12.81,3,3,12,False
2024-04-26,Opening,Friday,372.16,0.23,0.1968,85.6,73.24,-12.36,1,1,4,False
2024-04-26,Early Breakfast,Friday,1343.44,0.23,0.1973,308.99,265.06,-43.93,4,4,16,False
2024-04-26,Late Breakfast,Friday,1643.1,0.23,0.2127,377.91,349.49,-28.42,5,5,20,False
2024-04-26,Lunch,Friday,2136.66,0.23,0.1938,491.43,414.08,-77.35,7,6,24,False
2024-04-26,Afternoon,Friday,1622.12,0.23,0.2054,373.09,333.18,-39.91,5,5,20,False
2024-04-26,Dinner,Friday,2380.36,0.23,0.1902,547.48,452.74,-94.74,8,6,24,False
2024-04-26,Late Night,Friday,1285.48,0.23,0.2181,295.66,280.36,-15.3,4,4,16,False
2024-04-26,Overnight,Friday,1043.54,0.23,0.2071,240.01,216.12,-23.89,3,3,12,False
2024-04-27,Opening,Weekend,390.56,0.23,0.209,89.83,81.63,-8.2,1,1,4,False
2024-04-27,Early Breakfast,Weekend,1287.12,0.23,0.1723,296.04,221.77,-74.27,4,3,12,False
2024-04-27,Late Breakfast,Weekend,2073.93,0.23,0.1879,477.0,389.69,-87.31,7,6,24,False
2024-04-27,Lunch,Weekend,2534.73,0.23,0.1749,582.99,443.32,-139.67,8,6,24,False
2024-04-27,Afternoon,Weekend,2203.3,0.23,0.1997,506.76,440.0,-66.76,7,6,24,False
2024-04-27,Dinner,Weekend,2605.67,0.23,0.2014,599.3,524.78,-74.52,9,8,32,False
2024-04-27,Late Night,Weekend,1419.28,0.23,0.2199,326.43,312.1,-14.33,5,4,16,False
2024-04-27,Overnight,Weekend,1104.92,0.23,0.2052,254.13,226.73,-27.4,4,3,12,False
2024-04-28,Opening,Weekend,383.05,0.23,0.1901,88.1,72.82,-15.28,1,1,4,False
2024-04-28,Early Breakfast,Weekend,1455.97,0.23,0.2241,334.87,326.28,-8.59,5,5,20,False
2024-04-28,Late Breakfast,Weekend,1978.26,0.23,0.2256,455.0,446.3,-8.7,7,6,24,False
2024-04-28,Lunch,Weekend,2273.77,0.23,0.2138,522.97,486.13,-36.84,7,7,28,False
2024-04-28,Afternoon,Weekend,2428.79,0.23,0.2171,558.62,527.29,-31.33,8,8,32,False
2024-04-28,Dinner,Weekend,2623.74,0.23,0.1803,603.46,473.06,-130.4,9,7,28,False
2024-04-28,Late Night,Weekend,1391.9,0.23,0.2081,320.14,289.65,-30.49,5,4,16,False
2024-04-28,Overnight,Weekend,1298.82,0.23,0.2069,298.73,268.73,-30.0,4,4,16,False
2024-04-29,Opening,Weekday,218.97,0.23,0.2468,50.36,54.04,3.68,1,1,4,False
2024-04-29,Early Breakfast,Weekday,1056.96,0.23,0.2247,243.1,237.5,-5.6,3,3,12,False
2024-04-29,Late Breakfast,Weekday,1130.85,0.23,0.2117,260.1,239.4,-20.7,4,3,12,False
2024-04-29,Lunch,Weekday,1112.03,0.23,0.2246,255.77,249.76,-6.01,4,4,16,False
2024-04-29,Afternoon,Weekday,1082.7,0.23,0.2387,249.02,258.44,9.42,4,4,16,False
2024-04-29,Dinner,Weekday,1322.41,0.23,0.2182,304.15,288.55,-15.6,4,4,16,False
2024-04-29,Late Night,Weekday,918.53,0.23,0.2406,211.26,221.0,9.74,3,3,12,False
2024-04-29,Overnight,Weekday,825.49,0.23,0.249,189.86,205.55,15.69,3,3,12,False
2024-04-30,Opening,Weekday,214.61,0.23,0.2495,49.36,53.55,4.19,1,1,4,False
2024-04-30,Early Breakfast,Weekday,1187.02,0.23,0.2365,273.01,280.73,7.72,4,4,16,False
2024-04-30,Late Breakfast,Weekday,1146.84,0.23,0.2339,263.77,268.25,4.48,4,4,16,False
2024-04-30,Lunch,Weekday,1157.71,0.23,0.2489,266.27,288.15,21.88,4,4,16,False
2024-04-30,Afternoon,Weekday,983.29,0.23,0.2487,226.16,244.54,18.38,3,3,12,False
2024-04-30,Dinner,Weekday,1186.43,0.23,0.2446,272.88,290.2,17.32,4,4,16,False
2024-04-30,Late Night,Weekday,979.21,0.23,0.2431,225.22,238.05,12.83,3,3,12,False
2024-04-30,Overnight,Weekday,732.96,0.23,0.2441,168.58,178.92,10.34,2,3,12,False
2024-05-01,Opening,Weekday,246.5,0.23,0.2111,56.7,52.04,-4.66,1,1,4,False
2024-05-01,Early Breakfast,Weekday,1226.89,0.23,0.2433,282.18,298.5,16.32,4,4,16,False
2024-05-01,Late Breakfast,Weekday,1305.99,0.23,0.2206,300.38,288.1,-12.28,4,4,16,False
2024-05-01,Lunch,Weekday,1372.8,0.23,0.2105,315.74,288.97,-26.77,5,4,16,False
2024-05-01,Afternoon,Weekday,1145.98,0.23,0.2154,263.58,246.84,-16.74,4,4,16,False
2024-05-01,Dinner,Weekday,1238.24,0.23,0.2134,284.8,264.24,-20.56,4,4,16,False
2024-05-01,Late Night,Weekday,1065.99,0.23,0.2299,245.18,245.07,-0.11,4,4,16,False
2024-05-01,Overnight,Weekday,820.85,0.23,0.2461,188.8,202.01,13.21,3,3,12,False
2024-05-02,Opening,Weekday,253.86,0.23,0.2445,58.39,62.07,3.68,1,1,4,False
2024-05-02,Early Breakfast,Weekday,1126.46,0.23,0.2323,259.09,261.68,2.59,4,4,16,False
2024-05-02,Late Breakfast,Weekday,1335.29,0.23,0.2165,307.12,289.09,-18.03,4,4,16,False
2024-05-02,Lunch,Weekday,1393.06,0.23,0.2305,320.4,321.1,0.7,5,5,20,False
2024-05-02,Afternoon,Weekday,1103.44,0.23,0.2341,253.79,258.32,4.53,4,4,16,False
2024-05-02,Dinner,Weekday,1252.78,0.23,0.2476,288.14,310.19,22.05,4,4,16,False
2024-05-02,Late Night,Weekday,922.71,0.23,0.2389,212.22,220.44,8.22,3,3,12,False
2024-05-02,Overnight,Weekday,769.9,0.23,0.2121,177.08,163.3,-13.78,3,2,8,False
2024-05-03,Opening,Friday,367.63,0.23,0.2242,84.55,82.42,-2.13,1,1,4,False
2024-05-03,Early Breakfast,Friday,1465.11,0.23,0.2228,336.98,326.43,-10.55,5,5,20,False
2024-05-03,Late Breakfast,Friday,1828.4,0.23,0.2093,420.53,382.68,-37.85,6,5,20,False
2024-05-03,Lunch,Friday,2137.34,0.23,0.219,491.59,468.08,-23.51,7,7,28,False
2024-05-03,Afternoon,Friday,1836.27,0.23,0.2116,422.34,388.55,-33.79,6,6,24,False
2024-05-03,Dinner,Friday,2210.34,0.23,0.1944,508.38,429.69,-78.69,7,6,24,False
2024-05-03,Late Night,Friday,1201.19,0.23,0.2256,276.27,270.99,-5.28,4,4,16,False
2024-05-03,Overnight,Friday,1099.18,0.23,0.2142,252.81,235.44,-17.37,4,3,12,False
2024-05-04,Opening,Weekend,369.97,0.23,0.2056,85.09,76.07,-9.02,1,1,4,False
2024-05-04,Early Breakfast,Weekend,1461.73,0.23,0.201,336.2,293.81,-42.39,5,4,16,False
2024-05-04,Late Breakfast,Weekend,1895.02,0.23,0.1861,435.85,352.66,-83.19,6,5,20,False
2024-05-04,Lunch,Weekend,2666.43,0.23,0.2163,613.28,576.75,-36.53,9,8,32,False
2024-05-04,Afternoon,Weekend,2281.12,0.23,0.1757,524.66,400.79,-123.87,7,6,24,False
2024-05-04,Dinner,Weekend,2589.91,0.23,0.1997,595.68,517.21,-78.47,9,7,28,False
2024-05-04,Late Night,Weekend,1416.24,0.23,0.2042,325.74,289.2,-36.54,5,4,16,False
2024-05-04,Overnight,Weekend,1257.96,0.23,0.1734,289.33,218.13,-71.2,4,3,12,False
2024-05-05,Opening,Weekend,383.15,0.23,0.2076,88.12,79.54,-8.58,1,1,4,False
2024-05-05,Early Breakfast,Weekend,1551.91,0.23,0.1755,356.94,272.36,-84.58,5,4,16,False
2024-05-05,Late Breakfast,Weekend,1739.13,0.23,0.1708,400.0,297.04,-102.96,6,4,16,False
2024-05-05,Lunch,Weekend,2358.57,0.23,0.2214,542.47,522.19,-20.28,8,7,28,False
2024-05-05,Afternoon,Weekend,2463.63,0.23,0.2263,566.63,557.52,-9.11,8,8,32,False
2024-05-05,Dinner,Weekend,2536.79,0.23,0.1776,583.46,450.53,-132.93,8,6,24,False
2024-05-05,Late Night,Weekend,1547.21,0.23,0.2078,355.86,321.51,-34.35,5,5,20,False
2024-05-05,Overnight,Weekend,1146.85,0.23,0.1992,263.78,228.45,-35.33,4,3,12,False
2024-05-06,Opening,Weekday,257.84,0.23,0.2154,59.3,55.54,-3.76,1,1,4,False
2024-05-06,Early Breakfast,Weekday,1102.17,0.23,0.2414,253.5,266.06,12.56,4,4,16,False
2024-05-06,Late Breakfast,Weekday,1154.03,0.23,0.2422,265.43,279.51,14.08,4,4,16,False
2024-05-06,Lunch,Weekday,1124.8,0.23,0.2483,258.7,279.29,20.59,4,4,16,False
2024-05-06,Afternoon,Weekday,1063.07,0.23,0.247,244.51,262.58,18.07,3,4,16,False
2024-05-06,Dinner,Weekday,1196.24,0.23,0.2387,275.14,285.54,10.4,4,4,16,False
2024-05-06,Late Night,Weekday,922.53,0.23,0.2395,212.18,220.95,8.77,3,3,12,False
2024-05-06,Overnight,Weekday,789.75,0.23,0.2275,181.64,179.67,-1.97,3,3,12,False
2024-05-07,Opening,Weekday,228.1,0.23,0.2169,52.46,49.47,-2.99,1,1,4,False
2024-05-07,Early Breakfast,Weekday,1140.37,0.23,0.2122,262.29,241.99,-20.3,4,3,12,False
2024-05-07,Late Breakfast,Weekday,1366.54,0.23,0.2229,314.3,304.6,-9.7,4,4,16,False
2024-05-07,Lunch,Weekday,1270.76,0.23,0.2487,292.27,316.04,23.77,4,5,20,False
2024-05-07,Afternoon,Weekday,1070.23,0.23,0.2235,246.15,239.2,-6.95,4,3,12,False
2024-05-07,Dinner,Weekday,1359.35,0.23,0.2164,312.65,294.16,-18.49,4,4,16,False
2024-05-07,Late Night,Weekday,1039.86,0.23,0.2273,239.17,236.36,-2.81,3,3,12,False
2024-05-07,Overnight,Weekday,803.35,0.23,0.2172,184.77,174.49,-10.28,3,2,8,False
2024-05-08,Opening,Weekday,259.25,0.23,0.243,59.63,63.0,3.37,1,1,4,False
2024-05-08,Early Breakfast,Weekday,1262.47,0.23,0.2158,290.37,272.44,-17.93,4,4,16,False
2024-05-08,Late Breakfast,Weekday,1320.29,0.23,0.2383,303.67,314.63,10.96,4,4,16,False
2024-05-08,Lunch,Weekday,1404.52,0.23,0.2338,323.04,328.38,5.34,5,5,20,False
2024-05-08,Afternoon,Weekday,1167.19,0.23,0.2331,268.45,272.07,3.62,4,4,16,False
2024-05-08,Dinner,Weekday,1181.56,0.23,0.2145,271.76,253.44,-18.32,4,4,16,False
2024-05-08,Late Night,Weekday,1021.75,0.23,0.2135,235.0,218.14,-16.86,3,3,12,False
2024-05-08,Overnight,Weekday,832.61,0.23,0.2482,191.5,206.65,15.15,3,3,12,False
2024-05-09,Opening,Weekday,257.45,0.23,0.217,59.21,55.87,-3.34,1,1,4,False
2024-05-09,Early Breakfast,Weekday,1219.24,0.23,0.2418,280.43,294.81,14.38,4,4,16,False
2024-05-09,Late Breakfast,Weekday,1222.01,0.23,0.2161,281.06,264.08,-16.98,4,4,16,False
2024-05-09,Lunch,Weekday,1385.74,0.23,0.2257,318.72,312.76,-5.96,5,4,16,False
2024-05-09,Afternoon,Weekday,1117.92,0.23,0.2183,257.12,244.04,-13.08,4,3,12,False
2024-05-09,Dinner,Weekday,1233.05,0.23,0.2242,283.6,276.45,-7.15,4,4,16,False
2024-05-09,Late Night,Weekday,933.8,0.23,0.2475,214.77,231.12,16.35,3,3,12,False
2024-05-09,Overnight,Weekday,836.15,0.23,0.2342,192.31,195.83,3.52,3,3,12,False
2024-05-10,Opening,Friday,318.54,0.23,0.2044,73.26,65.11,-8.15,1,1,4,False
2024-05-10,Early Breakfast,Friday,1242.69,0.23,0.2263,285.82,281.22,-4.6,4,4,16,False
2024-05-10,Late Breakfast,Friday,1471.73,0.23,0.2177,338.5,320.4,-18.1,5,5,20,False
2024-05-10,Lunch,Friday,1957.69,0.23,0.1968,450.27,385.27,-65.0,6,6,24,False
2024-05-10,Afternoon,Friday,1555.34,0.23,0.2267,357.73,352.6,-5.13,5,5,20,False
2024-05-10,Dinner,Friday,1951.04,0.23,0.2129,448.74,415.38,-33.36,6,6,24,False
2024-05-10,Late Night,Friday,1343.56,0.23,0.1936,309.02,260.11,-48.91,4,4,16,False
2024-05-10,Overnight,Friday,929.79,0.23,0.1916,213.85,178.15,-35.7,3,3,12,False
2024-05-11,Opening,Weekend,351.3,0.23,0.1783,80.8,62.64,-18.16,1,1,4,False
2024-05-11,Early Breakfast,Weekend,1461.72,0.23,0.1768,336.2,258.43,-77.77,5,4,16,False
2024-05-11,Late Breakfast,Weekend,1715.27,0.23,0.2077,394.51,356.26,-38.25,6,5,20,False
2024-05-11,Lunch,Weekend,2493.02,0.23,0.203,573.39,506.08,-67.31,8,7,28,False
2024-05-11,Afternoon,Weekend,2485.16,0.23,0.2119,571.59,526.61,-44.98,8,8,32,False
2024-05-11,Dinner,Weekend,2605.74,0.23,0.1907,599.32,496.91,-102.41,9,7,28,False
2024-05-11,Late Night,Weekend,1427.93,0.23,0.2208,328.42,315.29,-13.13,5,5,20,False
2024-05-11,Overnight,Weekend,1077.53,0.23,0.1719,247.83,185.23,-62.6,4,3,12,False
2024-05-12,Opening,Weekend,389.44,0.23,0.2276,89.57,88.64,-0.93,1,1,4,False
2024-05-12,Early Breakfast,Weekend,1501.28,0.23,0.1847,345.29,277.29,-68.0,5,4,16,False
2024-05-12,Late Breakfast,Weekend,1988.68,0.23,0.2168,457.4,431.15,-26.25,7,6,24,False
2024-05-12,Lunch,Weekend,2423.6,0.23,0.2025,557.43,490.78,-66.65,8,7,28,False
2024-05-12,Afternoon,Weekend,2544.69,0.23,0.1967,585.28,500.54,-84.74,8,7,28,False
2024-05-12,Dinner,Weekend,2348.2,0.23,0.2176,540.09,510.97,-29.12,8,7,28,False
2024-05-12,Late Night,Weekend,1284.92,0.23,0.2254,295.53,289.62,-5.91,4,4,16,False
2024-05-12,Overnight,Weekend,1168.23,0.23,0.2015,268.69,235.4,-33.29,4,3,12,False
2024-05-13,Opening,Weekday,236.81,0.23,0.2207,54.47,52.26,-2.21,1,1,4,False
2024-05-13,Early Breakfast,Weekday,1230.57,0.23,0.2318,283.03,285.25,2.22,4,4,16,False
2024-05-13,Late Breakfast,Weekday,1416.06,0.23,0.2316,325.69,327.96,2.27,5,5,20,False
2024-05-13,Lunch,Weekday,1213.88,0.23,0.2351,279.19,285.38,6.19,4,4,16,False
2024-05-13,Afternoon,Weekday,1063.29,0.23,0.2425,244.56,257.85,13.29,3,4,16,False
2024-05-13,Dinner,Weekday,1195.07,0.23,0.2342,274.87,279.89,5.02,4,4,16,False
2024-05-13,Late Night,Weekday,970.57,0.23,0.2125,223.23,206.25,-16.98,3,3,12,False
2024-05-13,Overnight,Weekday,753.31,0.23,0.2424,173.26,182.6,9.34,2,3,12,False
2024-05-14,Opening,Weekday,230.22,0.23,0.2254,52.95,51.89,-1.06,1,1,4,False
2024-05-14,Early Breakfast,Weekday,1119.34,0.23,0.2323,257.45,260.02,2.57,4,4,16,False
2024-05-14,Late Breakfast,Weekday,1232.31,0.23,0.217,283.43,267.41,-16.02,4,4,16,False
2024-05-14,Lunch,Weekday,1236.41,0.23,0.2161,284.37,267.19,-17.18,4,4,16,False
2024-05-14,Afternoon,Weekday,1019.94,0.23,0.2237,234.59,228.16,-6.43,3,3,12,False
2024-05-14,Dinner,Weekday,1221.8,0.23,0.2311,281.01,282.36,1.35,4,4,16,False
2024-05-14,Late Night,Weekday,1059.8,0.23,0.2291,243.75,242.8,-0.95,3,3,12,False
2024-05-14,Overnight,Weekday,776.51,0.23,0.2318,178.6,180.0,1.4,3,3,12,False
2024-05-15,Opening,Weekday,268.36,0.23,0.2394,61.72,64.25,2.53,1,1,4,False
2024-05-15,Early Breakfast,Weekday,1194.78,0.23,0.2414,274.8,288.42,13.62,4,4,16,False
2024-05-15,Late Breakfast,Weekday,1397.69,0.23,0.2253,321.47,314.9,-6.57,5,5,20,False
2024-05-15,Lunch,Weekday,1180.77,0.23,0.2441,271.58,288.23,16.65,4,4,16,False
2024-05-15,Afternoon,Weekday,1119.71,0.23,0.2153,257.53,241.07,-16.46,4,3,12,False
2024-05-15,Dinner,Weekday,1218.2,0.23,0.2329,280.19,283.72,3.53,4,4,16,False
2024-05-15,Late Night,Weekday,1022.28,0.23,0.2439,235.12,249.33,14.21,3,4,16,False
2024-05-15,Overnight,Weekday,728.46,0.23,0.2456,167.55,178.91,11.36,2,3,12,False
2024-05-16,Opening,Weekday,235.35,0.23,0.2323,54.13,54.67,0.54,1,1,4,False
2024-05-16,Early Breakfast,Weekday,1302.42,0.23,0.2112,299.56,275.07,-24.49,4,4,16,False
2024-05-16,Late Breakfast,Weekday,1340.43,0.23,0.2484,308.3,332.96,24.66,4,5,20,False
2024-05-16,Lunch,Weekday,1184.04,0.23,0.2114,272.33,250.31,-22.02,4,4,16,False
2024-05-16,Afternoon,Weekday,1082.17,0.23,0.2285,248.9,247.28,-1.62,4,4,16,False
2024-05-16,Dinner,Weekday,1245.86,0.23,0.2309,286.55,287.67,1.12,4,4,16,False
2024-05-16,Late Night,Weekday,979.83,0.23,0.2341,225.36,229.38,4.02,3,3,12,False
2024-05-16,Overnight,Weekday,754.42,0.23,0.2395,173.52,180.68,7.16,2,3,12,False
2024-05-17,Opening,Friday,299.79,0.23,0.2089,68.95,62.63,-6.32,1,1,4,False
2024-05-17,Early Breakfast,Friday,1241.93,0.23,0.2114,285.64,262.54,-23.1,4,4,16,False
2024-05-17,Late Breakfast,Friday,1473.8,0.23,0.2207,338.97,325.27,-13.7,5,5,20,False
2024-05-17,Lunch,Friday,1912.37,0.23,0.2139,439.85,409.06,-30.79,6,6,24,False
2024-05-17,Afternoon,Friday,1578.77,0.23,0.1958,363.12,309.12,-54.0,5,4,16,False
2024-05-17,Dinner,Friday,2157.13,0.23,0.2077,496.14,448.04,-48.1,7,6,24,False
2024-05-17,Late Night,Friday,1195.58,0.23,0.1941,274.98,232.06,-42.92,4,3,12,False
