date,day_of_week,day_type,month,quarter,shift_type,shift_start,shift_end,weather,weather_season,is_holiday,holiday_mult,season_name,season_mult,base_sales,target_sales,actual_sales,sales_variance
2024-05-03,Friday,Friday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,2000,2000.0,2137.34,137.34
2024-05-03,Friday,Friday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1800,1800.0,1836.27,36.27
2024-05-03,Friday,Friday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,2200,2200.0,2210.34,10.34
2024-05-03,Friday,Friday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1201.19,-98.81
2024-05-03,Friday,Friday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,1099.18,99.18
2024-05-04,Saturday,Weekend,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,400,400.0,369.97,-30.03
2024-05-04,Saturday,Weekend,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1500,1500.0,1461.73,-38.27
2024-05-04,Saturday,Weekend,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,2000,2000.0,1895.02,-104.98
2024-05-04,Saturday,Weekend,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,2500,2500.0,2666.43,166.43
2024-05-04,Saturday,Weekend,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,2500,2500.0,2281.12,-218.88
2024-05-04,Saturday,Weekend,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,2500,2500.0,2589.91,89.91
2024-05-04,Saturday,Weekend,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1500,1500.0,1416.24,-83.76
2024-05-04,Saturday,Weekend,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1257.96,57.96
2024-05-05,Sunday,Weekend,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,400,380.0,383.15,3.15
2024-05-05,Sunday,Weekend,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1551.91,126.91
2024-05-05,Sunday,Weekend,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,2000,1900.0,1739.13,-160.87
2024-05-05,Sunday,Weekend,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2358.57,-16.43
2024-05-05,Sunday,Weekend,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2463.63,88.63
2024-05-05,Sunday,Weekend,May,Q2,Dinner,17:00,20:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2536.79,161.79
2024-05-05,Sunday,Weekend,May,Q2,Late Night,20:00,00:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1547.21,122.21
2024-05-05,Sunday,Weekend,May,Q2,Overnight,00:00,04:00,Rainy,Spring,False,1.0,None,1.0,1200,1140.0,1146.85,6.85
2024-05-06,Monday,Weekday,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,250,237.5,257.84,20.34
2024-05-06,Monday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1200,1140.0,1102.17,-37.83
2024-05-06,Monday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,1300,1235.0,1154.03,-80.97
2024-05-06,Monday,Weekday,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,1300,1235.0,1124.8,-110.2
2024-05-06,Monday,Weekday,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,1100,1045.0,1063.07,18.07
2024-05-06,Monday,Weekday,May,Q2,Dinner,17:00,20:00,Rainy,Spring,False,1.0,None,1.0,1300,1235.0,1196.24,-38.76
2024-05-06,Monday,Weekday,May,Q2,Late Night,20:00,00:00,Rainy,Spring,False,1.0,None,1.0,1000,950.0,922.53,-27.47
2024-05-06,Monday,Weekday,May,Q2,Overnight,00:00,04:00,Rainy,Spring,False,1.0,None,1.0,800,760.0,789.75,29.75
2024-05-07,Tuesday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,228.1,-21.9
2024-05-07,Tuesday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1140.37,-59.63
2024-05-07,Tuesday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1366.54,66.54
2024-05-07,Tuesday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1270.76,-29.24
2024-05-07,Tuesday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1070.23,-29.77
2024-05-07,Tuesday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1359.35,59.35
2024-05-07,Tuesday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,1039.86,39.86
2024-05-07,Tuesday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,803.35,3.35
2024-05-08,Wednesday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,259.25,9.25
2024-05-08,Wednesday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1262.47,62.47
2024-05-08,Wednesday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1320.29,20.29
2024-05-08,Wednesday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1404.52,104.52
2024-05-08,Wednesday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1167.19,67.19
2024-05-08,Wednesday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1181.56,-118.44
2024-05-08,Wednesday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,1021.75,21.75
2024-05-08,Wednesday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,832.61,32.61
2024-05-09,Thursday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,257.45,7.45
2024-05-09,Thursday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1219.24,19.24
2024-05-09,Thursday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1222.01,-77.99
2024-05-09,Thursday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1385.74,85.74
2024-05-09,Thursday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1117.92,17.92
2024-05-09,Thursday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1233.05,-66.95
2024-05-09,Thursday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,933.8,-66.2
2024-05-09,Thursday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,836.15,36.15
2024-05-10,Friday,Friday,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,350,332.5,318.54,-13.96
2024-05-10,Friday,Friday,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1400,1330.0,1242.69,-87.31
2024-05-10,Friday,Friday,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,1700,1615.0,1471.73,-143.27
2024-05-10,Friday,Friday,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,2000,1900.0,1957.69,57.69
2024-05-10,Friday,Friday,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,1800,1710.0,1555.34,-154.66
2024-05-10,Friday,Friday,May,Q2,Dinner,17:00,20:00,Rainy,Spring,False,1.0,None,1.0,2200,2090.0,1951.04,-138.96
2024-05-10,Friday,Friday,May,Q2,Late Night,20:00,00:00,Rainy,Spring,False,1.0,None,1.0,1300,1235.0,1343.56,108.56
2024-05-10,Friday,Friday,May,Q2,Overnight,00:00,04:00,Rainy,Spring,False,1.0,None,1.0,1000,950.0,929.79,-20.21
2024-05-11,Saturday,Weekend,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,400,380.0,351.3,-28.7
2024-05-11,Saturday,Weekend,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1461.72,36.72
2024-05-11,Saturday,Weekend,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,2000,1900.0,1715.27,-184.73
2024-05-11,Saturday,Weekend,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2493.02,118.02
2024-05-11,Saturday,Weekend,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2485.16,110.16
2024-05-11,Saturday,Weekend,May,Q2,Dinner,17:00,20:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2605.74,230.74
2024-05-11,Saturday,Weekend,May,Q2,Late Night,20:00,00:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1427.93,2.93
2024-05-11,Saturday,Weekend,May,Q2,Overnight,00:00,04:00,Rainy,Spring,False,1.0,None,1.0,1200,1140.0,1077.53,-62.47
2024-05-12,Sunday,Weekend,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,400,380.0,389.44,9.44
2024-05-12,Sunday,Weekend,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1501.28,76.28
2024-05-12,Sunday,Weekend,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,2000,1900.0,1988.68,88.68
2024-05-12,Sunday,Weekend,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2423.6,48.6
2024-05-12,Sunday,Weekend,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2544.69,169.69
2024-05-12,Sunday,Weekend,May,Q2,Dinner,17:00,20:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2348.2,-26.8
2024-05-12,Sunday,Weekend,May,Q2,Late Night,20:00,00:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1284.92,-140.08
2024-05-12,Sunday,Weekend,May,Q2,Overnight,00:00,04:00,Rainy,Spring,False,1.0,None,1.0,1200,1140.0,1168.23,28.23
2024-05-13,Monday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,236.81,-13.19
2024-05-13,Monday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1230.57,30.57
2024-05-13,Monday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1416.06,116.06
2024-05-13,Monday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1213.88,-86.12
2024-05-13,Monday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1063.29,-36.71
2024-05-13,Monday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1195.07,-104.93
2024-05-13,Monday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,970.57,-29.43
2024-05-13,Monday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,753.31,-46.69
2024-05-14,Tuesday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,230.22,-19.78
2024-05-14,Tuesday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1119.34,-80.66
2024-05-14,Tuesday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1232.31,-67.69
2024-05-14,Tuesday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1236.41,-63.59
2024-05-14,Tuesday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1019.94,-80.06
2024-05-14,Tuesday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1221.8,-78.2
2024-05-14,Tuesday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,1059.8,59.8
2024-05-14,Tuesday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,776.51,-23.49
2024-05-15,Wednesday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,268.36,18.36
2024-05-15,Wednesday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1194.78,-5.22
2024-05-15,Wednesday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1397.69,97.69
2024-05-15,Wednesday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1180.77,-119.23
2024-05-15,Wednesday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1119.71,19.71
2024-05-15,Wednesday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1218.2,-81.8
2024-05-15,Wednesday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,1022.28,22.28
2024-05-15,Wednesday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,728.46,-71.54
2024-05-16,Thursday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,235.35,-14.65
2024-05-16,Thursday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1302.42,102.42
2024-05-16,Thursday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1340.43,40.43
2024-05-16,Thursday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1184.04,-115.96
2024-05-16,Thursday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1082.17,-17.83
2024-05-16,Thursday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1245.86,-54.14
2024-05-16,Thursday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,979.83,-20.17
2024-05-16,Thursday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,754.42,-45.58
2024-05-17,Friday,Friday,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,350,332.5,299.79,-32.71
2024-05-17,Friday,Friday,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1400,1330.0,1241.93,-88.07
2024-05-17,Friday,Friday,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,1700,1615.0,1473.8,-141.2
2024-05-17,Friday,Friday,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,2000,1900.0,1912.37,12.37
2024-05-17,Friday,Friday,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,1800,1710.0,1578.77,-131.23
2024-05-17,Friday,Friday,May,Q2,Dinner,17:00,20:00,Rainy,Spring,False,1.0,None,1.0,2200,2090.0,2157.13,67.13
2024-05-17,Friday,Friday,May,Q2,Late Night,20:00,00:00,Rainy,Spring,False,1.0,None,1.0,1300,1235.0,1195.58,-39.42
2024-05-17,Friday,Friday,May,Q2,Overnight,00:00,04:00,Rainy,Spring,False,1.0,None,1.0,1000,950.0,925.09,-24.91
2024-05-18,Saturday,Weekend,May,Q2,Opening,04:00,05:00,Snowstorm,Spring,False,1.0,None,1.0,400,200.0,205.55,5.55
2024-05-18,Saturday,Weekend,May,Q2,Early Breakfast,05:00,07:00,Snowstorm,Spring,False,1.0,None,1.0,1500,750.0,791.6,41.6
2024-05-18,Saturday,Weekend,May,Q2,Late Breakfast,07:00,11:00,Snowstorm,Spring,False,1.0,None,1.0,2000,1000.0,972.32,-27.68
2024-05-18,Saturday,Weekend,May,Q2,Lunch,11:00,14:00,Snowstorm,Spring,False,1.0,None,1.0,2500,1250.0,1374.11,124.11
2024-05-18,Saturday,Weekend,May,Q2,Afternoon,14:00,17:00,Snowstorm,Spring,False,1.0,None,1.0,2500,1250.0,1195.07,-54.93
2024-05-18,Saturday,Weekend,May,Q2,Dinner,17:00,20:00,Snowstorm,Spring,False,1.0,None,1.0,2500,1250.0,1197.09,-52.91
2024-05-18,Saturday,Weekend,May,Q2,Late Night,20:00,00:00,Snowstorm,Spring,False,1.0,None,1.0,1500,750.0,728.96,-21.04
2024-05-18,Saturday,Weekend,May,Q2,Overnight,00:00,04:00,Snowstorm,Spring,False,1.0,None,1.0,1200,600.0,647.6,47.6
2024-05-19,Sunday,Weekend,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,400,400.0,382.23,-17.77
2024-05-19,Sunday,Weekend,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1500,1500.0,1579.78,79.78
2024-05-19,Sunday,Weekend,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,2000,2000.0,1888.13,-111.87
2024-05-19,Sunday,Weekend,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,2500,2500.0,2539.23,39.23
2024-05-19,Sunday,Weekend,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,2500,2500.0,2685.59,185.59
2024-05-19,Sunday,Weekend,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,2500,2500.0,2317.9,-182.1
2024-05-19,Sunday,Weekend,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1500,1500.0,1393.01,-106.99
2024-05-19,Sunday,Weekend,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1092.19,-107.81
2024-05-20,Monday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,235.05,-14.95
2024-05-20,Monday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1236.16,36.16
2024-05-20,Monday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1273.79,-26.21
2024-05-20,Monday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1349.54,49.54
2024-05-20,Monday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1100.73,0.73
2024-05-20,Monday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1246.42,-53.58
2024-05-20,Monday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,933.79,-66.21
2024-05-20,Monday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,802.43,2.43
2024-05-21,Tuesday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,243.25,-6.75
2024-05-21,Tuesday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1235.0,35.0
2024-05-21,Tuesday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1262.74,-37.26
2024-05-21,Tuesday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1339.36,39.36
2024-05-21,Tuesday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1147.39,47.39
2024-05-21,Tuesday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1353.47,53.47
2024-05-21,Tuesday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,1091.11,91.11
2024-05-21,Tuesday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,798.54,-1.46
2024-05-22,Wednesday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,233.55,-16.45
2024-05-22,Wednesday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1295.89,95.89
2024-05-22,Wednesday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1411.53,111.53
2024-05-22,Wednesday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1224.06,-75.94
2024-05-22,Wednesday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1051.52,-48.48
2024-05-22,Wednesday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1363.52,63.52
2024-05-22,Wednesday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,984.21,-15.79
2024-05-22,Wednesday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,794.1,-5.9
2024-05-23,Thursday,Weekday,May,Q2,Opening,04:00,05:00,Sunny,Spring,False,1.0,None,1.0,250,250.0,252.05,2.05
2024-05-23,Thursday,Weekday,May,Q2,Early Breakfast,05:00,07:00,Sunny,Spring,False,1.0,None,1.0,1200,1200.0,1164.1,-35.9
2024-05-23,Thursday,Weekday,May,Q2,Late Breakfast,07:00,11:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1181.6,-118.4
2024-05-23,Thursday,Weekday,May,Q2,Lunch,11:00,14:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1322.58,22.58
2024-05-23,Thursday,Weekday,May,Q2,Afternoon,14:00,17:00,Sunny,Spring,False,1.0,None,1.0,1100,1100.0,1080.93,-19.07
2024-05-23,Thursday,Weekday,May,Q2,Dinner,17:00,20:00,Sunny,Spring,False,1.0,None,1.0,1300,1300.0,1422.38,122.38
2024-05-23,Thursday,Weekday,May,Q2,Late Night,20:00,00:00,Sunny,Spring,False,1.0,None,1.0,1000,1000.0,1069.31,69.31
2024-05-23,Thursday,Weekday,May,Q2,Overnight,00:00,04:00,Sunny,Spring,False,1.0,None,1.0,800,800.0,757.19,-42.81
2024-05-24,Friday,Friday,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,350,332.5,317.37,-15.13
2024-05-24,Friday,Friday,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1400,1330.0,1417.3,87.3
2024-05-24,Friday,Friday,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,1700,1615.0,1628.8,13.8
2024-05-24,Friday,Friday,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,2000,1900.0,1935.41,35.41
2024-05-24,Friday,Friday,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,1800,1710.0,1552.46,-157.54
2024-05-24,Friday,Friday,May,Q2,Dinner,17:00,20:00,Rainy,Spring,False,1.0,None,1.0,2200,2090.0,2099.54,9.54
2024-05-24,Friday,Friday,May,Q2,Late Night,20:00,00:00,Rainy,Spring,False,1.0,None,1.0,1300,1235.0,1265.06,30.06
2024-05-24,Friday,Friday,May,Q2,Overnight,00:00,04:00,Rainy,Spring,False,1.0,None,1.0,1000,950.0,885.35,-64.65
2024-05-25,Saturday,Weekend,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,400,380.0,380.87,0.87
2024-05-25,Saturday,Weekend,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1402.57,-22.43
2024-05-25,Saturday,Weekend,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,2000,1900.0,1869.7,-30.3
2024-05-25,Saturday,Weekend,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2484.9,109.9
2024-05-25,Saturday,Weekend,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2548.56,173.56
2024-05-25,Saturday,Weekend,May,Q2,Dinner,17:00,20:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2512.76,137.76
2024-05-25,Saturday,Weekend,May,Q2,Late Night,20:00,00:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1284.71,-140.29
2024-05-25,Saturday,Weekend,May,Q2,Overnight,00:00,04:00,Rainy,Spring,False,1.0,None,1.0,1200,1140.0,1116.83,-23.17
2024-05-26,Sunday,Weekend,May,Q2,Opening,04:00,05:00,Rainy,Spring,False,1.0,None,1.0,400,380.0,376.35,-3.65
2024-05-26,Sunday,Weekend,May,Q2,Early Breakfast,05:00,07:00,Rainy,Spring,False,1.0,None,1.0,1500,1425.0,1311.43,-113.57
2024-05-26,Sunday,Weekend,May,Q2,Late Breakfast,07:00,11:00,Rainy,Spring,False,1.0,None,1.0,2000,1900.0,1883.12,-16.88
2024-05-26,Sunday,Weekend,May,Q2,Lunch,11:00,14:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2364.46,-10.54
2024-05-26,Sunday,Weekend,May,Q2,Afternoon,14:00,17:00,Rainy,Spring,False,1.0,None,1.0,2500,2375.0,2231.23,-143.77
