date,shift_type,day_type,actual_sales,target_waste_pct,actual_waste_pct,target_waste_cost,actual_waste_cost,waste_variance,waste_reason,is_over_target
2024-04-17,Overnight,Weekday,859.57,0.03,0.0147,25.79,12.64,-13.15,Overproduction,False
2024-04-18,Opening,Weekday,234.15,0.03,0.0153,7.02,3.58,-3.44,UHC Expiration,False
2024-04-18,Early Breakfast,Weekday,1242.0,0.03,0.0285,37.26,35.4,-1.86,UHC Expiration,False
2024-04-18,Late Breakfast,Weekday,1289.43,0.03,0.0307,38.68,39.59,0.91,UHC Expiration,False
2024-04-18,Lunch,Weekday,1248.63,0.03,0.051,37.46,63.68,26.22,UHC Expiration,True
2024-04-18,Afternoon,Weekday,944.63,0.03,0.0228,28.34,21.54,-6.8,UHC Expiration,False
2024-04-18,Dinner,Weekday,1174.46,0.03,0.0634,35.23,74.46,39.23,UHC Expiration,True
2024-04-18,Late Night,Weekday,962.01,0.03,0.0331,28.86,31.84,2.98,Expired Vegetables,False
2024-04-18,Overnight,Weekday,722.41,0.03,0.0189,21.67,13.65,-8.02,UHC Expiration,False
2024-04-19,Opening,Friday,299.31,0.03,0.0126,8.98,3.77,-5.21,UHC Expiration,False
2024-04-19,Early Breakfast,Friday,1453.55,0.03,0.0291,43.61,42.3,-1.31,Expired Vegetables,False
2024-04-19,Late Breakfast,Friday,1453.83,0.03,0.0381,43.61,55.39,11.78,Expired Vegetables,False
2024-04-19,Lunch,Friday,1726.8,0.03,0.058,51.8,100.15,48.35,Expired Vegetables,True
2024-04-19,Afternoon,Friday,1822.98,0.03,0.0203,54.69,37.01,-17.68,Overproduction,False
2024-04-19,Dinner,Friday,2171.4,0.03,0.0437,65.14,94.89,29.75,Overproduction,False
2024-04-19,Late Night,Friday,1161.18,0.03,0.0321,34.84,37.27,2.43,UHC Expiration,False
2024-04-19,Overnight,Friday,919.19,0.03,0.0118,27.58,10.85,-16.73,Delivery Driver No Show:,False
2024-04-20,Opening,Weekend,406.99,0.03,0.0128,12.21,5.21,-7.0,Overproduction,False
2024-04-20,Early Breakfast,Weekend,1407.96,0.03,0.0254,42.24,35.76,-6.48,UHC Expiration,False
2024-04-20,Late Breakfast,Weekend,2051.48,0.03,0.047,61.54,96.42,34.88,Overproduction,False
2024-04-20,Lunch,Weekend,2632.83,0.03,0.0466,78.98,122.69,43.71,Expired Vegetables,False
2024-04-20,Afternoon,Weekend,2482.58,0.03,0.0115,74.48,28.55,-45.93,Expired Vegetables,False
2024-04-20,Dinner,Weekend,2304.75,0.03,0.0568,69.14,130.91,61.77,Expired Vegetables,True
2024-04-20,Late Night,Weekend,1607.21,0.03,0.0215,48.22,34.56,-13.66,Wrong Order,False
2024-04-20,Overnight,Weekend,1200.6,0.03,0.0181,36.02,21.73,-14.29,Dropped Food,False
2024-04-21,Opening,Weekend,377.16,0.03,0.0122,11.31,4.6,-6.71,Expired Vegetables,False
2024-04-21,Early Breakfast,Weekend,1451.1,0.03,0.0223,43.53,32.36,-11.17,UHC Expiration,False
2024-04-21,Late Breakfast,Weekend,1878.23,0.03,0.0318,56.35,59.73,3.38,UHC Expiration,False
2024-04-21,Lunch,Weekend,2478.52,0.03,0.0513,74.36,127.15,52.79,Overproduction,True
2024-04-21,Afternoon,Weekend,2385.52,0.03,0.0149,71.57,35.54,-36.03,UHC Expiration,False
2024-04-21,Dinner,Weekend,2323.01,0.03,0.0422,69.69,98.03,28.34,UHC Expiration,False
2024-04-21,Late Night,Weekend,1420.73,0.03,0.0275,42.62,39.07,-3.55,Dropped Food,False
2024-04-21,Overnight,Weekend,1212.31,0.03,0.0133,36.37,16.12,-20.25,Overproduction,False
2024-04-22,Opening,Weekday,258.71,0.03,0.0175,7.76,4.53,-3.23,Dropped Food,False
2024-04-22,Early Breakfast,Weekday,1157.71,0.03,0.0362,34.73,41.91,7.18,Expired Vegetables,False
2024-04-22,Late Breakfast,Weekday,1263.49,0.03,0.0322,37.9,40.68,2.78,UHC Expiration,False
2024-04-22,Lunch,Weekday,1216.31,0.03,0.0475,36.49,57.77,21.28,Expired Vegetables,False
2024-04-22,Afternoon,Weekday,1115.37,0.03,0.0294,33.46,32.79,-0.67,UHC Expiration,False
2024-04-22,Dinner,Weekday,1412.62,0.03,0.0535,42.38,75.58,33.2,UHC Expiration,True
2024-04-22,Late Night,Weekday,1066.91,0.03,0.038,32.01,40.54,8.53,Overproduction,False
2024-04-22,Overnight,Weekday,850.9,0.03,0.0122,25.53,10.38,-15.15,Expired Vegetables,False
2024-04-23,Opening,Weekday,244.41,0.03,0.0189,7.33,4.62,-2.71,Overproduction,False
2024-04-23,Early Breakfast,Weekday,1159.1,0.03,0.0308,34.77,35.7,0.93,Wrong Order,False
2024-04-23,Late Breakfast,Weekday,1208.28,0.03,0.0495,36.25,59.81,23.56,UHC Expiration,False
2024-04-23,Lunch,Weekday,1326.25,0.03,0.055,39.79,72.94,33.15,UHC Expiration,True
2024-04-23,Afternoon,Weekday,998.06,0.03,0.0246,29.94,24.55,-5.39,UHC Expiration,False
2024-04-23,Dinner,Weekday,1364.39,0.03,0.0525,40.93,71.63,30.7,Expired Vegetables,True
2024-04-23,Late Night,Weekday,963.85,0.03,0.0376,28.92,36.24,7.32,Overproduction,False
2024-04-23,Overnight,Weekday,774.45,0.03,0.018,23.23,13.94,-9.29,UHC Expiration,False
2024-04-24,Opening,Weekday,242.17,0.03,0.0159,7.27,3.85,-3.42,Overproduction,False
2024-04-24,Early Breakfast,Weekday,1077.9,0.03,0.0382,32.34,41.18,8.84,UHC Expiration,False
2024-04-24,Late Breakfast,Weekday,1317.43,0.03,0.0454,39.52,59.81,20.29,UHC Expiration,False
2024-04-24,Lunch,Weekday,1241.84,0.03,0.0577,37.26,71.65,34.39,UHC Expiration,True
2024-04-24,Afternoon,Weekday,1137.01,0.03,0.0253,34.11,28.77,-5.34,UHC Expiration,False
2024-04-24,Dinner,Weekday,1257.92,0.03,0.0509,37.74,64.03,26.29,UHC Expiration,True
2024-04-24,Late Night,Weekday,1041.75,0.03,0.0244,31.25,25.42,-5.83,UHC Expiration,False
2024-04-24,Overnight,Weekday,751.98,0.03,0.0135,22.56,10.15,-12.41,Expired Vegetables,False
2024-04-25,Opening,Weekday,219.26,0.03,0.0186,6.58,4.08,-2.5,Overproduction,False
2024-04-25,Early Breakfast,Weekday,1071.85,0.03,0.0287,32.16,30.76,-1.4,UHC Expiration,False
2024-04-25,Late Breakfast,Weekday,1137.02,0.03,0.0437,34.11,49.69,15.58,UHC Expiration,False
2024-04-25,Lunch,Weekday,1216.79,0.03,0.042,36.5,51.11,14.61,Wrong Order,False
2024-04-25,Afternoon,Weekday,1073.57,0.03,0.0175,32.21,18.79,-13.42,UHC Expiration,False
2024-04-25,Dinner,Weekday,1298.92,0.03,0.0449,38.97,58.32,19.35,Dropped Food,False
2024-04-25,Late Night,Weekday,980.68,0.03,0.0333,29.42,32.66,3.24,Overproduction,False
2024-04-25,Overnight,Weekday,815.74,0.03,0.0198,24.47,16.15,-8.32,UHC Expiration,False
2024-04-26,Opening,Friday,372.16,0.03,0.0106,11.16,3.94,-7.22,Overproduction,False
2024-04-26,Early Breakfast,Friday,1343.44,0.03,0.0296,40.3,39.77,-0.53,Overproduction,False
2024-04-26,Late Breakfast,Friday,1643.1,0.03,0.0445,49.29,73.12,23.83,UHC Expiration,False
2024-04-26,Lunch,Friday,2136.66,0.03,0.0508,64.1,108.54,44.44,UHC Expiration,True
2024-04-26,Afternoon,Friday,1622.12,0.03,0.0116,48.66,18.82,-29.84,UHC Expiration,False
2024-04-26,Dinner,Friday,2380.36,0.03,0.0614,71.41,146.15,74.74,Overproduction,True
2024-04-26,Late Night,Friday,1285.48,0.03,0.0264,38.56,33.94,-4.62,Overproduction,False
2024-04-26,Overnight,Friday,1043.54,0.03,0.0141,31.31,14.71,-16.6,Overproduction,False
2024-04-27,Opening,Weekend,390.56,0.03,0.0156,11.72,6.09,-5.63,Overproduction,False
2024-04-27,Early Breakfast,Weekend,1287.12,0.03,0.0214,38.61,27.54,-11.07,UHC Expiration,False
2024-04-27,Late Breakfast,Weekend,2073.93,0.03,0.0375,62.22,77.77,15.55,Expired Vegetables,False
2024-04-27,Lunch,Weekend,2534.73,0.03,0.0414,76.04,104.94,28.9,Overproduction,False
2024-04-27,Afternoon,Weekend,2203.3,0.03,0.0167,66.1,36.8,-29.3,UHC Expiration,False
2024-04-27,Dinner,Weekend,2605.67,0.03,0.0589,78.17,153.47,75.3,Overproduction,True
2024-04-27,Late Night,Weekend,1419.28,0.03,0.0308,42.58,43.71,1.13,Dropped Food,False
2024-04-27,Overnight,Weekend,1104.92,0.03,0.0197,33.15,21.77,-11.38,Expired Vegetables,False
2024-04-28,Opening,Weekend,383.05,0.03,0.0103,11.49,3.95,-7.54,Dropped Food,False
2024-04-28,Early Breakfast,Weekend,1455.97,0.03,0.032,43.68,46.59,2.91,UHC Expiration,False
2024-04-28,Late Breakfast,Weekend,1978.26,0.03,0.0455,59.35,90.01,30.66,Dropped Food,False
2024-04-28,Lunch,Weekend,2273.77,0.03,0.0532,68.21,120.96,52.75,UHC Expiration,True
2024-04-28,Afternoon,Weekend,2428.79,0.03,0.0189,72.86,45.9,-26.96,UHC Expiration,False
2024-04-28,Dinner,Weekend,2623.74,0.03,0.0563,78.71,147.72,69.01,Overproduction,True
2024-04-28,Late Night,Weekend,1391.9,0.03,0.0307,41.76,42.73,0.97,Expired Vegetables,False
2024-04-28,Overnight,Weekend,1298.82,0.03,0.0186,38.96,24.16,-14.8,Dropped Food,False
2024-04-29,Opening,Weekday,218.97,0.03,0.0187,6.57,4.09,-2.48,Overproduction,False
2024-04-29,Early Breakfast,Weekday,1056.96,0.03,0.0297,31.71,31.39,-0.32,UHC Expiration,False
2024-04-29,Late Breakfast,Weekday,1130.85,0.03,0.0338,33.93,38.22,4.29,Overproduction,False
2024-04-29,Lunch,Weekday,1112.03,0.03,0.0426,33.36,47.37,14.01,Overproduction,False
2024-04-29,Afternoon,Weekday,1082.7,0.03,0.0256,32.48,27.72,-4.76,UHC Expiration,False
2024-04-29,Dinner,Weekday,1322.41,0.03,0.0486,39.67,64.27,24.6,UHC Expiration,False
2024-04-29,Late Night,Weekday,918.53,0.03,0.0264,27.56,24.25,-3.31,UHC Expiration,False
2024-04-29,Overnight,Weekday,825.49,0.03,0.0195,24.76,16.1,-8.66,UHC Expiration,False
2024-04-30,Opening,Weekday,214.61,0.03,0.0124,6.44,2.66,-3.78,Overproduction,False
2024-04-30,Early Breakfast,Weekday,1187.02,0.03,0.0371,35.61,44.04,8.43,Overproduction,False
2024-04-30,Late Breakfast,Weekday,1146.84,0.03,0.0437,34.41,50.12,15.71,Overproduction,False
2024-04-30,Lunch,Weekday,1157.71,0.03,0.0541,34.73,62.63,27.9,UHC Expiration,True
2024-04-30,Afternoon,Weekday,983.29,0.03,0.0248,29.5,24.39,-5.11,Wrong Order,False
2024-04-30,Dinner,Weekday,1186.43,0.03,0.0599,35.59,71.07,35.48,Dropped Food,True
2024-04-30,Late Night,Weekday,979.21,0.03,0.0353,29.38,34.57,5.19,Expired Vegetables,False
2024-04-30,Overnight,Weekday,732.96,0.03,0.0138,21.99,10.11,-11.88,Dropped Food,False
2024-05-01,Opening,Weekday,246.5,0.03,0.0196,7.39,4.83,-2.56,UHC Expiration,False
2024-05-01,Early Breakfast,Weekday,1226.89,0.03,0.0289,36.81,35.46,-1.35,UHC Expiration,False
2024-05-01,Late Breakfast,Weekday,1305.99,0.03,0.0483,39.18,63.08,23.9,Overproduction,False
2024-05-01,Lunch,Weekday,1372.8,0.03,0.0418,41.18,57.38,16.2,Wrong Order,False
2024-05-01,Afternoon,Weekday,1145.98,0.03,0.0286,34.38,32.78,-1.6,UHC Expiration,False
2024-05-01,Dinner,Weekday,1238.24,0.03,0.0561,37.15,69.47,32.32,UHC Expiration,True
2024-05-01,Late Night,Weekday,1065.99,0.03,0.021,31.98,22.39,-9.59,Overproduction,False
2024-05-01,Overnight,Weekday,820.85,0.03,0.0117,24.63,9.6,-15.03,Expired Vegetables,False
2024-05-02,Opening,Weekday,253.86,0.03,0.0111,7.62,2.82,-4.8,UHC Expiration,False
2024-05-02,Early Breakfast,Weekday,1126.46,0.03,0.0301,33.79,33.91,0.12,UHC Expiration,False
2024-05-02,Late Breakfast,Weekday,1335.29,0.03,0.0468,40.06,62.49,22.43,UHC Expiration,False
2024-05-02,Lunch,Weekday,1393.06,0.03,0.0433,41.79,60.32,18.53,UHC Expiration,False
2024-05-02,Afternoon,Weekday,1103.44,0.03,0.0125,33.1,13.79,-19.31,Wrong Order,False
2024-05-02,Dinner,Weekday,1252.78,0.03,0.0698,37.58,87.44,49.86,Overproduction,True
2024-05-02,Late Night,Weekday,922.71,0.03,0.0274,27.68,25.28,-2.4,Overproduction,False
2024-05-02,Overnight,Weekday,769.9,0.03,0.0193,23.1,14.86,-8.24,Overproduction,False
2024-05-03,Opening,Friday,367.63,0.03,0.0148,11.03,5.44,-5.59,Dropped Food,False
2024-05-03,Early Breakfast,Friday,1465.11,0.03,0.0245,43.95,35.9,-8.05,Overproduction,False
2024-05-03,Late Breakfast,Friday,1828.4,0.03,0.0323,54.85,59.06,4.21,Overproduction,False
2024-05-03,Lunch,Friday,2137.34,0.03,0.0564,64.12,120.55,56.43,Expired Vegetables,True
2024-05-03,Afternoon,Friday,1836.27,0.03,0.0199,55.09,36.54,-18.55,Expired Vegetables,False
2024-05-03,Dinner,Friday,2210.34,0.03,0.0518,66.31,114.5,48.19,Expired Vegetables,True
2024-05-03,Late Night,Friday,1201.19,0.03,0.0372,36.04,44.68,8.64,UHC Expiration,False
2024-05-03,Overnight,Friday,1099.18,0.03,0.0108,32.98,11.87,-21.11,Dropped Food,False
2024-05-04,Opening,Weekend,369.97,0.03,0.0179,11.1,6.62,-4.48,Wrong Order,False
2024-05-04,Early Breakfast,Weekend,1461.73,0.03,0.0357,43.85,52.18,8.33,Overproduction,False
2024-05-04,Late Breakfast,Weekend,1895.02,0.03,0.0448,56.85,84.9,28.05,UHC Expiration,False
2024-05-04,Lunch,Weekend,2666.43,0.03,0.0501,79.99,133.59,53.6,Expired Vegetables,True
2024-05-04,Afternoon,Weekend,2281.12,0.03,0.0121,68.43,27.6,-40.83,Expired Vegetables,False
2024-05-04,Dinner,Weekend,2589.91,0.03,0.0613,77.7,158.76,81.06,UHC Expiration,True
2024-05-04,Late Night,Weekend,1416.24,0.03,0.0259,42.49,36.68,-5.81,UHC Expiration,False
2024-05-04,Overnight,Weekend,1257.96,0.03,0.0123,37.74,15.47,-22.27,Overproduction,False
2024-05-05,Opening,Weekend,383.15,0.03,0.0137,11.49,5.25,-6.24,Overproduction,False
2024-05-05,Early Breakfast,Weekend,1551.91,0.03,0.035,46.56,54.32,7.76,UHC Expiration,False
2024-05-05,Late Breakfast,Weekend,1739.13,0.03,0.0415,52.17,72.17,20.0,Overproduction,False
2024-05-05,Lunch,Weekend,2358.57,0.03,0.0571,70.76,134.67,63.91,UHC Expiration,True
2024-05-05,Afternoon,Weekend,2463.63,0.03,0.0295,73.91,72.68,-1.23,UHC Expiration,False
2024-05-05,Dinner,Weekend,2536.79,0.03,0.0501,76.1,127.09,50.99,UHC Expiration,True
2024-05-05,Late Night,Weekend,1547.21,0.03,0.0246,46.42,38.06,-8.36,Overproduction,False
2024-05-05,Overnight,Weekend,1146.85,0.03,0.0156,34.41,17.89,-16.52,UHC Expiration,False
2024-05-06,Opening,Weekday,257.84,0.03,0.0164,7.74,4.23,-3.51,UHC Expiration,False
2024-05-06,Early Breakfast,Weekday,1102.17,0.03,0.0399,33.07,43.98,10.91,Expired Vegetables,False
2024-05-06,Late Breakfast,Weekday,1154.03,0.03,0.0382,34.62,44.08,9.46,Expired Vegetables,False
2024-05-06,Lunch,Weekday,1124.8,0.03,0.0434,33.74,48.82,15.08,UHC Expiration,False
2024-05-06,Afternoon,Weekday,1063.07,0.03,0.027,31.89,28.7,-3.19,Overproduction,False
2024-05-06,Dinner,Weekday,1196.24,0.03,0.0575,35.89,68.78,32.89,Expired Vegetables,True
2024-05-06,Late Night,Weekday,922.53,0.03,0.0366,27.68,33.76,6.08,Overproduction,False
2024-05-06,Overnight,Weekday,789.75,0.03,0.0152,23.69,12.0,-11.69,UHC Expiration,False
2024-05-07,Opening,Weekday,228.1,0.03,0.0141,6.84,3.22,-3.62,UHC Expiration,False
2024-05-07,Early Breakfast,Weekday,1140.37,0.03,0.0398,34.21,45.39,11.18,Overproduction,False
2024-05-07,Late Breakfast,Weekday,1366.54,0.03,0.0336,41.0,45.92,4.92,UHC Expiration,False
2024-05-07,Lunch,Weekday,1270.76,0.03,0.0437,38.12,55.53,17.41,Expired Vegetables,False
2024-05-07,Afternoon,Weekday,1070.23,0.03,0.0137,32.11,14.66,-17.45,Overproduction,False
2024-05-07,Dinner,Weekday,1359.35,0.03,0.0623,40.78,84.69,43.91,Expired Vegetables,True
2024-05-07,Late Night,Weekday,1039.86,0.03,0.0331,31.2,34.42,3.22,Dropped Food,False
2024-05-07,Overnight,Weekday,803.35,0.03,0.0139,24.1,11.17,-12.93,UHC Expiration,False
2024-05-08,Opening,Weekday,259.25,0.03,0.0192,7.78,4.98,-2.8,Overproduction,False
2024-05-08,Early Breakfast,Weekday,1262.47,0.03,0.0318,37.87,40.15,2.28,Overproduction,False
2024-05-08,Late Breakfast,Weekday,1320.29,0.03,0.0441,39.61,58.22,18.61,Overproduction,False
2024-05-08,Lunch,Weekday,1404.52,0.03,0.0573,42.14,80.48,38.34,Wrong Order,True
2024-05-08,Afternoon,Weekday,1167.19,0.03,0.0165,35.02,19.26,-15.76,Overproduction,False
2024-05-08,Dinner,Weekday,1181.56,0.03,0.0408,35.45,48.21,12.76,Overproduction,False
2024-05-08,Late Night,Weekday,1021.75,0.03,0.0359,30.65,36.68,6.03,Overproduction,False
2024-05-08,Overnight,Weekday,832.61,0.03,0.0167,24.98,13.9,-11.08,Dropped Food,False
2024-05-09,Opening,Weekday,257.45,0.03,0.0185,7.72,4.76,-2.96,Dropped Food,False
2024-05-09,Early Breakfast,Weekday,1219.24,0.03,0.0252,36.58,30.72,-5.86,UHC Expiration,False
2024-05-09,Late Breakfast,Weekday,1222.01,0.03,0.0475,36.66,58.05,21.39,UHC Expiration,False
2024-05-09,Lunch,Weekday,1385.74,0.03,0.0558,41.57,77.32,35.75,Wrong Order,True
2024-05-09,Afternoon,Weekday,1117.92,0.03,0.0241,33.54,26.94,-6.6,UHC Expiration,False
2024-05-09,Dinner,Weekday,1233.05,0.03,0.0506,36.99,62.39,25.4,Overproduction,True
2024-05-09,Late Night,Weekday,933.8,0.03,0.0316,28.01,29.51,1.5,Overproduction,False
2024-05-09,Overnight,Weekday,836.15,0.03,0.0103,25.08,8.61,-16.47,UHC Expiration,False
2024-05-10,Opening,Friday,318.54,0.03,0.0142,9.56,4.52,-5.04,Overproduction,False
2024-05-10,Early Breakfast,Friday,1242.69,0.03,0.0359,37.28,44.61,7.33,Expired Vegetables,False
2024-05-10,Late Breakfast,Friday,1471.73,0.03,0.0352,44.15,51.8,7.65,UHC Expiration,False
2024-05-10,Lunch,Friday,1957.69,0.03,0.0407,58.73,79.68,20.95,Wrong Order,False
2024-05-10,Afternoon,Friday,1555.34,0.03,0.0222,46.66,34.53,-12.13,UHC Expiration,False
2024-05-10,Dinner,Friday,1951.04,0.03,0.0505,58.53,98.53,40.0,UHC Expiration,True
2024-05-10,Late Night,Friday,1343.56,0.03,0.0231,40.31,31.04,-9.27,UHC Expiration,False
2024-05-10,Overnight,Friday,929.79,0.03,0.0117,27.89,10.88,-17.01,UHC Expiration,False
2024-05-11,Opening,Weekend,351.3,0.03,0.017,10.54,5.97,-4.57,UHC Expiration,False
2024-05-11,Early Breakfast,Weekend,1461.72,0.03,0.0387,43.85,56.57,12.72,UHC Expiration,False
2024-05-11,Late Breakfast,Weekend,1715.27,0.03,0.0471,51.46,80.79,29.33,Dropped Food,False
2024-05-11,Lunch,Weekend,2493.02,0.03,0.047,74.79,117.17,42.38,UHC Expiration,False
2024-05-11,Afternoon,Weekend,2485.16,0.03,0.016,74.55,39.76,-34.79,Overproduction,False
2024-05-11,Dinner,Weekend,2605.74,0.03,0.0443,78.17,115.43,37.26,Expired Vegetables,False
2024-05-11,Late Night,Weekend,1427.93,0.03,0.0319,42.84,45.55,2.71,Delivery Driver No Show:,False
2024-05-11,Overnight,Weekend,1077.53,0.03,0.0177,32.33,19.07,-13.26,Wrong Order,False
2024-05-12,Opening,Weekend,389.44,0.03,0.0199,11.68,7.75,-3.93,UHC Expiration,False
2024-05-12,Early Breakfast,Weekend,1501.28,0.03,0.0315,45.04,47.29,2.25,Overproduction,False
2024-05-12,Late Breakfast,Weekend,1988.68,0.03,0.0369,59.66,73.38,13.72,Expired Vegetables,False
2024-05-12,Lunch,Weekend,2423.6,0.03,0.0575,72.71,139.36,66.65,Wrong Order,True
2024-05-12,Afternoon,Weekend,2544.69,0.03,0.0114,76.34,29.01,-47.33,UHC Expiration,False
2024-05-12,Dinner,Weekend,2348.2,0.03,0.0432,70.45,101.44,30.99,Wrong Order,False
2024-05-12,Late Night,Weekend,1284.92,0.03,0.0381,38.55,48.96,10.41,Expired Vegetables,False
2024-05-12,Overnight,Weekend,1168.23,0.03,0.015,35.05,17.52,-17.53,Expired Vegetables,False
2024-05-13,Opening,Weekday,236.81,0.03,0.0171,7.1,4.05,-3.05,Delivery Driver No Show:,False
2024-05-13,Early Breakfast,Weekday,1230.57,0.03,0.0326,36.92,40.12,3.2,UHC Expiration,False
2024-05-13,Late Breakfast,Weekday,1416.06,0.03,0.0316,42.48,44.75,2.27,Dropped Food,False
2024-05-13,Lunch,Weekday,1213.88,0.03,0.051,36.42,61.91,25.49,UHC Expiration,True
2024-05-13,Afternoon,Weekday,1063.29,0.03,0.0135,31.9,14.35,-17.55,UHC Expiration,False
2024-05-13,Dinner,Weekday,1195.07,0.03,0.0498,35.85,59.51,23.66,UHC Expiration,False
2024-05-13,Late Night,Weekday,970.57,0.03,0.0219,29.12,21.26,-7.86,Wrong Order,False
2024-05-13,Overnight,Weekday,753.31,0.03,0.0192,22.6,14.46,-8.14,Dropped Food,False
2024-05-14,Opening,Weekday,230.22,0.03,0.0128,6.91,2.95,-3.96,UHC Expiration,False
2024-05-14,Early Breakfast,Weekday,1119.34,0.03,0.0236,33.58,26.42,-7.16,UHC Expiration,False
2024-05-14,Late Breakfast,Weekday,1232.31,0.03,0.0365,36.97,44.98,8.01,Delivery Driver No Show:,False
2024-05-14,Lunch,Weekday,1236.41,0.03,0.0417,37.09,51.56,14.47,UHC Expiration,False
2024-05-14,Afternoon,Weekday,1019.94,0.03,0.0298,30.6,30.39,-0.21,Overproduction,False
2024-05-14,Dinner,Weekday,1221.8,0.03,0.0405,36.65,49.48,12.83,Expired Vegetables,False
2024-05-14,Late Night,Weekday,1059.8,0.03,0.0329,31.79,34.87,3.08,UHC Expiration,False
2024-05-14,Overnight,Weekday,776.51,0.03,0.0102,23.3,7.92,-15.38,UHC Expiration,False
2024-05-15,Opening,Weekday,268.36,0.03,0.0132,8.05,3.54,-4.51,UHC Expiration,False
2024-05-15,Early Breakfast,Weekday,1194.78,0.03,0.0246,35.84,29.39,-6.45,Expired Vegetables,False
2024-05-15,Late Breakfast,Weekday,1397.69,0.03,0.0422,41.93,58.98,17.05,UHC Expiration,False
2024-05-15,Lunch,Weekday,1180.77,0.03,0.0456,35.42,53.84,18.42,Expired Vegetables,False
2024-05-15,Afternoon,Weekday,1119.71,0.03,0.0278,33.59,31.13,-2.46,Overproduction,False
2024-05-15,Dinner,Weekday,1218.2,0.03,0.0668,36.55,81.38,44.83,Overproduction,True
2024-05-15,Late Night,Weekday,1022.28,0.03,0.0307,30.67,31.38,0.71,Expired Vegetables,False
2024-05-15,Overnight,Weekday,728.46,0.03,0.0121,21.85,8.81,-13.04,UHC Expiration,False
2024-05-16,Opening,Weekday,235.35,0.03,0.0149,7.06,3.51,-3.55,Dropped Food,False
2024-05-16,Early Breakfast,Weekday,1302.42,0.03,0.0374,39.07,48.71,9.64,UHC Expiration,False
2024-05-16,Late Breakfast,Weekday,1340.43,0.03,0.0395,40.21,52.95,12.74,UHC Expiration,False
2024-05-16,Lunch,Weekday,1184.04,0.03,0.0578,35.52,68.44,32.92,UHC Expiration,True
2024-05-16,Afternoon,Weekday,1082.17,0.03,0.0247,32.47,26.73,-5.74,UHC Expiration,False
2024-05-16,Dinner,Weekday,1245.86,0.03,0.051,37.38,63.54,26.16,UHC Expiration,True
2024-05-16,Late Night,Weekday,979.83,0.03,0.0224,29.39,21.95,-7.44,Dropped Food,False
2024-05-16,Overnight,Weekday,754.42,0.03,0.019,22.63,14.33,-8.3,UHC Expiration,False
2024-05-17,Opening,Friday,299.79,0.03,0.0147,8.99,4.41,-4.58,Expired Vegetables,False
2024-05-17,Early Breakfast,Friday,1241.93,0.03,0.027,37.26,33.53,-3.73,Dropped Food,False
2024-05-17,Late Breakfast,Friday,1473.8,0.03,0.0397,44.21,58.51,14.3,UHC Expiration,False
2024-05-17,Lunch,Friday,1912.37,0.03,0.051,57.37,97.53,40.16,Wrong Order,True
2024-05-17,Afternoon,Friday,1578.77,0.03,0.0217,47.36,34.26,-13.1,Dropped Food,False
2024-05-17,Dinner,Friday,2157.13,0.03,0.0684,64.71,147.55,82.84,UHC Expiration,True
2024-05-17,Late Night,Friday,1195.58,0.03,0.026,35.87,31.09,-4.78,Overproduction,False
2024-05-17,Overnight,Friday,925.09,0.03,0.0105,27.75,9.71,-18.04,UHC Expiration,False
2024-05-18,Opening,Weekend,205.55,0.03,0.0129,6.17,2.65,-3.52,UHC Expiration,False
2024-05-18,Early Breakfast,Weekend,791.6,0.03,0.0319,23.75,25.25,1.5,Overproduction,False
2024-05-18,Late Breakfast,Weekend,972.32,0.03,0.0443,29.17,43.07,13.9,UHC Expiration,False
2024-05-18,Lunch,Weekend,1374.11,0.03,0.0497,41.22,68.29,27.07,Expired Vegetables,False
2024-05-18,Afternoon,Weekend,1195.07,0.03,0.0104,35.85,12.43,-23.42,Expired Vegetables,False
2024-05-18,Dinner,Weekend,1197.09,0.03,0.0484,35.91,57.94,22.03,Expired Vegetables,False
